ID,Defect_ID,Control_Type,State,Timestamp
1650,413,AUTH18,assign,2025-11-04 20:31:59
1651,413,AUTH18,in-progress,2025-11-04 21:20:59
1652,413,AUTH18,closed,2025-11-04 22:13:59
1653,414,ACC17,new,2025-11-04 23:31:59
1654,414,ACC17,assign,2025-11-05 00:33:59
1655,414,ACC17,in-progress,2025-11-05 01:41:59
1656,414,ACC17,closed,2025-11-05 05:17:59
1657,415,AUTH18,new,2025-11-05 06:48:59
1658,415,AUTH18,assign,2025-11-05 11:44:59
1659,415,AUTH18,in-progress,2025-11-05 11:55:59
1660,415,AUTH18,closed,2025-11-05 14:02:59
1661,416,AUTH42,new,2025-11-05 17:10:59
1662,416,AUTH42,assign,2025-11-05 19:26:59
1663,416,AUTH42,in-progress,2025-11-05 23:32:59
1664,416,AUTH42,closed,2025-11-06 02:19:59
1665,417,ACC17,new,2025-11-06 02:26:59
1666,417,ACC17,assign,2025-11-06 03:57:59
1667,417,ACC17,in-progress,2025-11-06 07:16:59
1668,417,ACC17,closed,2025-11-06 07:39:59
1669,418,ACC28,new,2025-11-06 11:17:59
1670,418,ACC28,assign,2025-11-06 11:36:59
1671,418,ACC28,in-progress,2025-11-06 16:05:59
1672,418,ACC28,closed,2025-11-06 16:19:59
1673,419,ACC28,new,2025-11-06 18:30:59
1674,419,ACC28,assign,2025-11-06 22:48:59
1675,419,ACC28,in-progress,2025-11-07 02:57:59
1676,419,ACC28,closed,2025-11-07 03:41:59
1677,420,AUTH42,new,2025-11-07 04:59:59
1678,420,AUTH42,assign,2025-11-07 09:58:59
1679,420,AUTH42,in-progress,2025-11-07 14:37:59
1680,420,AUTH42,closed,2025-11-07 19:11:59
1681,421,ACC28,new,2025-11-07 19:51:59
1682,421,ACC28,assign,2025-11-07 21:50:59
1683,421,ACC28,in-progress,2025-11-08 02:37:59
1684,421,ACC28,closed,2025-11-08 05:06:59
1685,422,AUTH18,new,2025-11-08 09:15:59
1686,422,AUTH18,assign,2025-11-08 13:53:59
1687,422,AUTH18,in-progress,2025-11-08 13:56:59
1688,422,AUTH18,closed,2025-11-08 17:30:59
1689,423,ACC17,new,2025-11-08 21:09:59
1690,423,ACC17,assign,2025-11-09 00:50:59
1691,423,ACC17,in-progress,2025-11-09 03:22:59
1692,423,ACC17,closed,2025-11-09 06:23:59
1693,424,AUTH42,new,2025-11-09 09:40:59
1694,424,AUTH42,assign,2025-11-09 13:34:59
1695,424,AUTH42,in-progress,2025-11-09 16:08:59
1696,424,AUTH42,closed,2025-11-09 17:03:59
1697,425,ACC28,new,2025-11-09 21:59:59
1698,425,ACC28,assign,2025-11-10 02:50:59
1699,425,ACC28,in-progress,2025-11-10 02:55:59
1700,425,ACC28,closed,2025-11-10 06:58:59
1701,426,AUTH18,new,2025-11-10 11:15:59
1702,426,AUTH18,assign,2025-11-10 14:47:59
1703,426,AUTH18,in-progress,2025-11-10 16:34:59
1704,426,AUTH18,closed,2025-11-10 17:54:59
1705,427,ACC17,new,2025-11-10 18:48:59
1706,427,ACC17,assign,2025-11-10 19:49:59
1707,427,ACC17,in-progress,2025-11-10 23:07:59
1708,427,ACC17,closed,2025-11-11 02:43:59
1709,428,ACC17,new,2025-11-11 07:01:59
1710,428,ACC17,assign,2025-11-11 10:42:59
1711,428,ACC17,in-progress,2025-11-11 15:30:59
1712,428,ACC17,closed,2025-11-11 18:00:59
1713,429,ACC03,new,2025-11-11 20:40:59
1714,429,ACC03,assign,2025-11-11 22:13:59
1715,429,ACC03,in-progress,2025-11-11 23:13:59
1716,429,ACC03,closed,2025-11-12 00:55:59
1717,430,ACC03,new,2025-11-12 03:14:59
1718,430,ACC03,assign,2025-11-12 05:33:59
1719,430,ACC03,in-progress,2025-11-12 09:13:59
1720,430,ACC03,closed,2025-11-12 13:36:59
1721,431,ACC17,new,2025-11-12 15:14:59
1722,431,ACC17,assign,2025-11-12 16:18:59
1723,431,ACC17,in-progress,2025-11-12 18:05:59
1724,431,ACC17,closed,2025-11-12 20:31:59
1725,432,ACC17,new,2025-11-13 00:16:59
1726,432,ACC17,assign,2025-11-13 02:32:59
1727,432,ACC17,in-progress,2025-11-13 05:28:59
1728,432,ACC17,closed,2025-11-13 09:28:59
1729,433,ACC03,new,2025-11-13 13:23:59
1730,433,ACC03,assign,2025-11-13 16:40:59
1731,433,ACC03,in-progress,2025-11-13 21:13:59
1732,433,ACC03,closed,2025-11-13 22:13:59
1733,434,ACC17,new,2025-11-14 02:54:59
1734,434,ACC17,assign,2025-11-14 04:24:59
1735,434,ACC17,in-progress,2025-11-14 05:15:59
1736,434,ACC17,closed,2025-11-14 06:47:59
1737,435,ACC28,new,2025-11-14 08:25:59
1738,435,ACC28,assign,2025-11-14 10:30:59
1739,435,ACC28,in-progress,2025-11-14 11:36:59
1740,435,ACC28,closed,2025-11-14 12:23:59
1741,436,AUTH42,new,2025-11-14 16:09:59
1742,436,AUTH42,assign,2025-11-14 16:59:59
1743,436,AUTH42,in-progress,2025-11-14 17:06:59
1744,436,AUTH42,closed,2025-11-14 19:08:59
1745,437,ACC03,new,2025-11-14 20:44:59
1746,437,ACC03,assign,2025-11-14 23:26:59
1747,437,ACC03,in-progress,2025-11-15 02:15:59
1748,437,ACC03,closed,2025-11-15 04:54:59
1749,438,AUTH42,new,2025-11-15 07:47:59
1750,438,AUTH42,assign,2025-11-15 12:40:59
1751,438,AUTH42,in-progress,2025-11-15 12:46:59
1752,438,AUTH42,closed,2025-11-15 16:20:59
1753,439,ACC28,new,2025-11-15 17:11:59
1754,439,ACC28,assign,2025-11-15 20:03:59
1755,439,ACC28,in-progress,2025-11-15 23:03:59
1756,439,ACC28,closed,2025-11-16 00:26:59
1757,440,AUTH42,new,2025-11-16 02:58:59
1758,440,AUTH42,assign,2025-11-16 07:42:59
1759,440,AUTH42,in-progress,2025-11-16 07:49:59
1760,440,AUTH42,closed,2025-11-16 12:02:59
1761,441,AUTH18,new,2025-11-16 14:20:59
1762,441,AUTH18,assign,2025-11-16 19:03:59
1763,441,AUTH18,in-progress,2025-11-16 21:30:59
1764,441,AUTH18,closed,2025-11-16 22:55:59
1765,442,ACC17,new,2025-11-17 03:07:59
1766,442,ACC17,assign,2025-11-17 06:49:59
1767,442,ACC17,in-progress,2025-11-17 10:12:59
1768,442,ACC17,closed,2025-11-17 10:20:59
1769,443,ACC28,new,2025-11-17 13:29:59
1770,443,ACC28,assign,2025-11-17 17:50:59
1771,443,ACC28,in-progress,2025-11-17 19:21:59
1772,443,ACC28,closed,2025-11-17 22:08:59
1773,444,ACC03,new,2025-11-18 01:32:59
1774,444,ACC03,assign,2025-11-18 02:26:59
1775,444,ACC03,in-progress,2025-11-18 02:49:59
1776,444,ACC03,closed,2025-11-18 04:11:59
1777,445,AUTH42,new,2025-11-18 05:09:59
1778,445,AUTH42,assign,2025-11-18 05:33:59
1779,445,AUTH42,in-progress,2025-11-18 10:10:59
1780,445,AUTH42,closed,2025-11-18 13:26:59
1781,446,AUTH42,new,2025-11-18 16:19:59
1782,446,AUTH42,assign,2025-11-18 17:02:59
1783,446,AUTH42,in-progress,2025-11-18 18:54:59
1784,446,AUTH42,closed,2025-11-18 21:59:59
1785,447,AUTH42,new,2025-11-19 02:21:59
1786,447,AUTH42,assign,2025-11-19 03:14:59
1787,447,AUTH42,in-progress,2025-11-19 07:39:59
1788,447,AUTH42,closed,2025-11-19 12:14:59
1789,448,ACC03,new,2025-11-19 13:03:59
1790,448,ACC03,assign,2025-11-19 16:46:59
1791,448,ACC03,in-progress,2025-11-19 18:10:59
1792,448,ACC03,closed,2025-11-19 18:14:59
1793,449,ACC17,new,2025-11-19 21:07:59
1794,449,ACC17,assign,2025-11-20 01:33:59
1795,449,ACC17,in-progress,2025-11-20 06:18:59
1796,449,ACC17,closed,2025-11-20 06:46:59
1797,450,AUTH18,new,2025-11-20 09:17:59
1798,450,AUTH18,assign,2025-11-20 13:16:59
1799,450,AUTH18,in-progress,2025-11-20 14:32:59
1800,450,AUTH18,closed,2025-11-20 16:20:59
1801,451,AUTH42,new,2025-11-20 19:31:59
1802,451,AUTH42,assign,2025-11-20 23:27:59
1803,451,AUTH42,in-progress,2025-11-21 03:07:59
1804,451,AUTH42,closed,2025-11-21 07:57:59
1805,452,AUTH18,new,2025-11-21 11:13:59
1806,452,AUTH18,assign,2025-11-21 11:17:59
1807,452,AUTH18,in-progress,2025-11-21 11:44:59
1808,452,AUTH18,closed,2025-11-21 12:28:59
1809,453,ACC17,new,2025-11-21 16:12:59
1810,453,ACC17,assign,2025-11-21 18:07:59
1811,453,ACC17,in-progress,2025-11-21 18:29:59
1812,453,ACC17,closed,2025-11-21 21:43:59
1813,454,ACC03,new,2025-11-22 02:25:59
1814,454,ACC03,assign,2025-11-22 02:40:59
1815,454,ACC03,in-progress,2025-11-22 06:19:59
1816,454,ACC03,closed,2025-11-22 09:41:59
1817,455,ACC03,new,2025-11-22 11:18:59
1818,455,ACC03,assign,2025-11-22 11:32:59
1819,455,ACC03,in-progress,2025-11-22 14:28:59
1820,455,ACC03,closed,2025-11-22 15:20:59
1821,456,ACC28,new,2025-11-22 18:57:59
1822,456,ACC28,assign,2025-11-22 22:42:59
1823,456,ACC28,in-progress,2025-11-23 01:02:59
1824,456,ACC28,closed,2025-11-23 03:10:59
1825,457,ACC17,new,2025-11-23 04:34:59
1826,457,ACC17,assign,2025-11-23 07:44:59
1827,457,ACC17,in-progress,2025-11-23 10:31:59
1828,457,ACC17,closed,2025-11-23 14:56:59
1829,458,ACC17,new,2025-11-23 18:59:59
1830,458,ACC17,assign,2025-11-23 21:33:59
1831,458,ACC17,in-progress,2025-11-24 01:37:59
1832,458,ACC17,closed,2025-11-24 06:32:59
1833,459,ACC17,new,2025-11-24 06:58:59
1834,459,ACC17,assign,2025-11-24 07:30:59
1835,459,ACC17,in-progress,2025-11-24 10:27:59
1836,459,ACC17,closed,2025-11-24 14:31:59
1837,460,ACC28,new,2025-11-24 17:40:59
1838,460,ACC28,assign,2025-11-24 20:03:59
1839,460,ACC28,in-progress,2025-11-24 20:14:59
1840,460,ACC28,closed,2025-11-24 22:56:59
1841,461,ACC17,new,2025-11-25 01:44:59
1842,461,ACC17,assign,2025-11-25 02:45:59
1843,461,ACC17,in-progress,2025-11-25 03:45:59
1844,461,ACC17,closed,2025-11-25 04:25:59
1845,462,AUTH18,new,2025-11-25 05:32:59
1846,462,AUTH18,assign,2025-11-25 05:39:59
1847,462,AUTH18,in-progress,2025-11-25 07:20:59
1848,462,AUTH18,closed,2025-11-25 11:00:59
1849,463,ACC03,new,2025-11-25 14:00:59
1850,463,ACC03,assign,2025-11-25 18:01:59
1851,463,ACC03,in-progress,2025-11-25 20:17:59
1852,463,ACC03,closed,2025-11-25 20:54:59
1853,464,ACC17,new,2025-11-25 21:34:59
1854,464,ACC17,assign,2025-11-26 01:40:59
1855,464,ACC17,in-progress,2025-11-26 03:33:59
1856,464,ACC17,closed,2025-11-26 04:42:59
1857,465,ACC17,new,2025-11-26 07:59:59
1858,465,ACC17,assign,2025-11-26 08:58:59
1859,465,ACC17,in-progress,2025-11-26 09:29:59
1860,465,ACC17,closed,2025-11-26 12:37:59
1861,466,AUTH18,new,2025-11-26 14:40:59
1862,466,AUTH18,assign,2025-11-26 16:05:59
1863,466,AUTH18,in-progress,2025-11-26 20:58:59
1864,466,AUTH18,closed,2025-11-27 01:04:59
1865,467,ACC03,new,2025-11-27 04:27:59
1866,467,ACC03,assign,2025-11-27 07:53:59
1867,467,ACC03,in-progress,2025-11-27 11:39:59
1868,467,ACC03,closed,2025-11-27 12:18:59
1869,468,ACC28,new,2025-11-27 14:03:59
1870,468,ACC28,assign,2025-11-27 16:46:59
1871,468,ACC28,in-progress,2025-11-27 17:58:59
1872,468,ACC28,closed,2025-11-27 21:10:59
1873,469,ACC03,new,2025-11-27 21:16:59
1874,469,ACC03,assign,2025-11-27 23:57:59
1875,469,ACC03,in-progress,2025-11-28 00:40:59
1876,469,ACC03,closed,2025-11-28 00:49:59
1877,470,ACC03,new,2025-11-28 01:20:59
1878,470,ACC03,assign,2025-11-28 05:33:59
1879,470,ACC03,in-progress,2025-11-28 05:54:59
1880,470,ACC03,closed,2025-11-28 06:45:59
1881,471,ACC03,new,2025-11-28 07:35:59
1882,471,ACC03,assign,2025-11-28 09:53:59
1883,471,ACC03,in-progress,2025-11-28 10:50:59
1884,471,ACC03,closed,2025-11-28 15:13:59
1885,472,ACC03,new,2025-11-28 19:54:59
1886,472,ACC03,assign,2025-11-28 23:26:59
1887,472,ACC03,in-progress,2025-11-28 23:37:59
1888,472,ACC03,closed,2025-11-28 23:48:59
1889,473,ACC17,new,2025-11-29 02:22:59
1890,473,ACC17,assign,2025-11-29 04:34:59
1891,473,ACC17,in-progress,2025-11-29 04:39:59
1892,473,ACC17,closed,2025-11-29 05:22:59
1893,474,ACC03,new,2025-11-29 09:59:59
1894,474,ACC03,assign,2025-11-29 12:55:59
1895,474,ACC03,in-progress,2025-11-29 17:38:59
1896,474,ACC03,closed,2025-11-29 20:52:59
1897,475,ACC03,new,2025-11-29 23:19:59
1898,475,ACC03,assign,2025-11-30 01:42:59
1899,475,ACC03,in-progress,2025-11-30 04:59:59
1900,475,ACC03,closed,2025-11-30 09:56:59
1901,476,AUTH42,new,2025-11-30 10:02:59
1902,476,AUTH42,assign,2025-11-30 11:35:59
1903,476,AUTH42,in-progress,2025-11-30 12:16:59
1904,476,AUTH42,closed,2025-11-30 13:55:59
1905,477,ACC17,new,2025-11-30 14:32:59
1906,477,ACC17,assign,2025-11-30 17:10:59
1907,477,ACC17,in-progress,2025-11-30 19:49:59
1908,477,ACC17,closed,2025-11-30 22:47:59
1909,478,ACC03,new,2025-12-01 03:42:59
1910,478,ACC03,assign,2025-12-01 06:50:59
1911,478,ACC03,in-progress,2025-12-01 09:02:59
1912,478,ACC03,closed,2025-12-01 13:16:59
1913,479,ACC28,new,2025-12-01 14:12:59
1914,479,ACC28,assign,2025-12-01 17:31:59
1915,479,ACC28,in-progress,2025-12-01 22:31:59
1916,479,ACC28,closed,2025-12-02 02:57:59
1917,480,ACC28,new,2025-12-02 04:22:59
1918,480,ACC28,assign,2025-12-02 05:45:59
1919,480,ACC28,in-progress,2025-12-02 09:43:59
1920,480,ACC28,closed,2025-12-02 11:15:59
1921,481,ACC17,new,2025-12-02 13:54:59
1922,481,ACC17,assign,2025-12-02 14:48:59
1923,481,ACC17,in-progress,2025-12-02 16:41:59
1924,481,ACC17,closed,2025-12-02 21:14:59
1925,482,ACC03,new,2025-12-02 22:01:59
1926,482,ACC03,assign,2025-12-03 02:56:59
1927,482,ACC03,in-progress,2025-12-03 05:58:59
1928,482,ACC03,closed,2025-12-03 07:26:59
1929,483,ACC17,new,2025-12-03 08:47:59
1930,483,ACC17,assign,2025-12-03 11:45:59
1931,483,ACC17,in-progress,2025-12-03 15:21:59
1932,483,ACC17,closed,2025-12-03 15:43:59
1933,484,ACC28,new,2025-12-03 18:53:59
1934,484,ACC28,assign,2025-12-03 23:41:59
1935,484,ACC28,in-progress,2025-12-04 04:36:59
1936,484,ACC28,closed,2025-12-04 06:46:59
1937,485,ACC17,new,2025-12-04 09:18:59
1938,485,ACC17,assign,2025-12-04 12:37:59
1939,485,ACC17,in-progress,2025-12-04 13:34:59
1940,485,ACC17,closed,2025-12-04 18:26:59
1941,486,AUTH42,new,2025-12-04 19:24:59
1942,486,AUTH42,assign,2025-12-04 20:36:59
1943,486,AUTH42,in-progress,2025-12-04 22:50:59
1944,486,AUTH42,closed,2025-12-05 00:08:59
1945,487,AUTH42,new,2025-12-05 03:54:59
1946,487,AUTH42,assign,2025-12-05 06:25:59
1947,487,AUTH42,in-progress,2025-12-05 11:10:59
1948,487,AUTH42,closed,2025-12-05 15:32:59
1949,488,ACC17,new,2025-12-05 15:35:59
1950,488,ACC17,assign,2025-12-05 20:01:59
1951,488,ACC17,in-progress,2025-12-06 00:55:59
1952,488,ACC17,closed,2025-12-06 03:13:59
1953,489,ACC03,new,2025-12-06 03:41:59
1954,489,ACC03,assign,2025-12-06 07:51:59
1955,489,ACC03,in-progress,2025-12-06 10:29:59
1956,489,ACC03,closed,2025-12-06 14:02:59
1957,490,AUTH18,new,2025-12-06 17:43:59
1958,490,AUTH18,assign,2025-12-06 20:59:59
1959,490,AUTH18,in-progress,2025-12-06 21:06:59
1960,490,AUTH18,closed,2025-12-06 22:55:59
1961,491,AUTH42,new,2025-12-07 00:51:59
1962,491,AUTH42,assign,2025-12-07 01:36:59
1963,491,AUTH42,in-progress,2025-12-07 05:07:59
1964,491,AUTH42,closed,2025-12-07 07:44:59
1965,492,ACC28,new,2025-12-07 09:01:59
1966,492,ACC28,assign,2025-12-07 09:09:59
1967,492,ACC28,in-progress,2025-12-07 10:52:59
1968,492,ACC28,closed,2025-12-07 12:53:59
1969,493,ACC28,new,2025-12-07 13:57:59
1970,493,ACC28,assign,2025-12-07 18:45:59
1971,493,ACC28,in-progress,2025-12-07 22:37:59
1972,493,ACC28,closed,2025-12-08 01:16:59
1973,494,AUTH42,new,2025-12-08 04:00:59
1974,494,AUTH42,assign,2025-12-08 08:27:59
1975,494,AUTH42,in-progress,2025-12-08 09:08:59
1976,494,AUTH42,closed,2025-12-08 10:39:59
1977,495,AUTH18,new,2025-12-08 13:15:59
1978,495,AUTH18,assign,2025-12-08 14:51:59
1979,495,AUTH18,in-progress,2025-12-08 16:23:59
1980,495,AUTH18,closed,2025-12-08 18:46:59
1981,496,AUTH42,new,2025-12-08 20:13:59
1982,496,AUTH42,assign,2025-12-08 21:43:59
1983,496,AUTH42,in-progress,2025-12-08 23:04:59
1984,496,AUTH42,closed,2025-12-09 01:54:59
1985,497,ACC17,new,2025-12-09 02:55:59
1986,497,ACC17,assign,2025-12-09 07:42:59
1987,497,ACC17,in-progress,2025-12-09 12:37:59
1988,497,ACC17,closed,2025-12-09 15:26:59
1989,498,ACC17,new,2025-12-09 16:18:59
1990,498,ACC17,assign,2025-12-09 18:09:59
1991,498,ACC17,in-progress,2025-12-09 21:49:59
1992,498,ACC17,closed,2025-12-10 02:31:59
1993,499,ACC28,new,2025-12-10 07:28:59
1994,499,ACC28,assign,2025-12-10 08:14:59
1995,499,ACC28,in-progress,2025-12-10 12:59:59
1996,499,ACC28,closed,2025-12-10 14:56:59
1997,500,ACC03,new,2025-12-10 17:05:59
1998,500,ACC03,assign,2025-12-10 18:34:59
1999,500,ACC03,in-progress,2025-12-10 23:02:59
2000,500,ACC03,closed,2025-12-11 03:45:59
2001,501,ACC28,new,2025-12-11 05:25:59
2002,501,ACC28,assign,2025-12-11 09:40:59
2003,501,ACC28,in-progress,2025-12-11 11:33:59
2004,501,ACC28,closed,2025-12-11 13:32:59
2005,502,ACC17,new,2025-12-11 17:13:59
2006,502,ACC17,assign,2025-12-11 21:28:59
2007,502,ACC17,in-progress,2025-12-11 22:57:59
2008,502,ACC17,closed,2025-12-12 03:16:59
2009,503,ACC17,new,2025-12-12 05:51:59
2010,503,ACC17,assign,2025-12-12 07:50:59
2011,503,ACC17,in-progress,2025-12-12 10:02:59
2012,503,ACC17,closed,2025-12-12 10:07:59
2013,504,ACC28,new,2025-12-12 13:29:59
2014,504,ACC28,assign,2025-12-12 14:10:59
2015,504,ACC28,in-progress,2025-12-12 18:08:59
2016,504,ACC28,closed,2025-12-12 21:22:59
2017,505,AUTH18,new,2025-12-13 00:11:59
2018,505,AUTH18,assign,2025-12-13 04:32:59
2019,505,AUTH18,in-progress,2025-12-13 05:39:59
2020,505,AUTH18,closed,2025-12-13 09:05:59
2021,506,ACC17,new,2025-12-13 10:43:59
2022,506,ACC17,assign,2025-12-13 14:51:59
2023,506,ACC17,in-progress,2025-12-13 15:49:59
2024,506,ACC17,closed,2025-12-13 16:56:59
2025,507,ACC28,new,2025-12-13 18:54:59
2026,507,ACC28,assign,2025-12-13 19:01:59
2027,507,ACC28,in-progress,2025-12-13 23:36:59
2028,507,ACC28,closed,2025-12-14 01:00:59
2029,508,ACC17,new,2025-12-14 04:19:59
2030,508,ACC17,assign,2025-12-14 06:05:59
2031,508,ACC17,in-progress,2025-12-14 10:27:59
2032,508,ACC17,closed,2025-12-14 14:18:59
2033,509,AUTH18,new,2025-12-14 14:48:59
2034,509,AUTH18,assign,2025-12-14 16:59:59
2035,509,AUTH18,in-progress,2025-12-14 21:10:59
2036,509,AUTH18,closed,2025-12-14 22:46:59
2037,510,AUTH18,new,2025-12-15 02:13:59
2038,510,AUTH18,assign,2025-12-15 05:43:59
2039,510,AUTH18,in-progress,2025-12-15 09:54:59
2040,510,AUTH18,closed,2025-12-15 12:18:59
2041,511,ACC28,new,2025-12-15 13:07:59
2042,511,ACC28,assign,2025-12-15 16:10:59
2043,511,ACC28,in-progress,2025-12-15 17:15:59
2044,511,ACC28,closed,2025-12-15 20:56:59
2045,512,ACC28,new,2025-12-16 01:54:59
2046,512,ACC28,assign,2025-12-16 05:46:59
2047,512,ACC28,in-progress,2025-12-16 07:52:59
2048,512,ACC28,closed,2025-12-16 10:04:59
2049,513,AUTH18,new,2025-12-16 10:45:59
2050,513,AUTH18,assign,2025-12-16 14:23:59
2051,513,AUTH18,in-progress,2025-12-16 16:47:59
2052,513,AUTH18,closed,2025-12-16 17:27:59
2053,514,ACC03,new,2025-12-16 20:34:59
2054,514,ACC03,assign,2025-12-16 21:43:59
2055,514,ACC03,in-progress,2025-12-16 23:52:59
2056,514,ACC03,closed,2025-12-16 23:58:59
2057,515,ACC03,new,2025-12-17 04:31:59
2058,515,ACC03,assign,2025-12-17 08:43:59
2059,515,ACC03,in-progress,2025-12-17 13:02:59
2060,515,ACC03,closed,2025-12-17 16:07:59
2061,516,AUTH18,new,2025-12-17 20:27:59
2062,516,AUTH18,assign,2025-12-17 23:00:59
2063,516,AUTH18,in-progress,2025-12-18 03:40:59
2064,516,AUTH18,closed,2025-12-18 05:46:59
2065,517,ACC28,new,2025-12-18 06:10:59
2066,517,ACC28,assign,2025-12-18 07:13:59
2067,517,ACC28,in-progress,2025-12-18 11:26:59
2068,517,ACC28,closed,2025-12-18 15:59:59
2069,518,ACC03,new,2025-12-18 19:27:59
2070,518,ACC03,assign,2025-12-18 23:10:59
2071,518,ACC03,in-progress,2025-12-19 02:36:59
2072,518,ACC03,closed,2025-12-19 06:24:59
2073,519,ACC03,new,2025-12-19 06:40:59
2074,519,ACC03,assign,2025-12-19 07:25:59
2075,519,ACC03,in-progress,2025-12-19 12:22:59
2076,519,ACC03,closed,2025-12-19 16:22:59
2077,520,ACC03,new,2025-12-19 18:07:59
2078,520,ACC03,assign,2025-12-19 19:19:59
2079,520,ACC03,in-progress,2025-12-19 20:58:59
2080,520,ACC03,closed,2025-12-19 23:06:59
2081,521,ACC03,new,2025-12-19 23:37:59
2082,521,ACC03,assign,2025-12-20 04:35:59
2083,521,ACC03,in-progress,2025-12-20 04:40:59
2084,521,ACC03,closed,2025-12-20 09:17:59
2085,522,AUTH42,new,2025-12-20 10:11:59
2086,522,AUTH42,assign,2025-12-20 10:41:59
2087,522,AUTH42,in-progress,2025-12-20 11:08:59
2088,522,AUTH42,closed,2025-12-20 13:10:59
2089,523,ACC03,new,2025-12-20 15:39:59
2090,523,ACC03,assign,2025-12-20 19:41:59
2091,523,ACC03,in-progress,2025-12-20 22:01:59
2092,523,ACC03,closed,2025-12-20 22:30:59
2093,524,ACC17,new,2025-12-20 23:44:59
2094,524,ACC17,assign,2025-12-21 01:11:59
2095,524,ACC17,in-progress,2025-12-21 03:00:59
2096,524,ACC17,closed,2025-12-21 04:16:59
2097,525,ACC17,new,2025-12-21 05:53:59
2098,525,ACC17,assign,2025-12-21 06:30:59
2099,525,ACC17,in-progress,2025-12-21 09:02:59
2100,525,ACC17,closed,2025-12-21 11:42:59
2101,526,AUTH42,new,2025-12-21 13:23:59
2102,526,AUTH42,assign,2025-12-21 17:16:59
2103,526,AUTH42,in-progress,2025-12-21 21:26:59
2104,526,AUTH42,closed,2025-12-22 01:16:59
2105,527,ACC17,new,2025-12-22 04:31:59
2106,527,ACC17,assign,2025-12-22 09:15:59
2107,527,ACC17,in-progress,2025-12-22 12:07:59
2108,527,ACC17,closed,2025-12-22 14:07:59
2109,528,AUTH42,new,2025-12-22 16:21:59
2110,528,AUTH42,assign,2025-12-22 17:03:59
2111,528,AUTH42,in-progress,2025-12-22 19:39:59
2112,528,AUTH42,closed,2025-12-22 23:17:59
2113,529,AUTH18,new,2025-12-22 23:45:59
2114,529,AUTH18,assign,2025-12-23 00:57:59
2115,529,AUTH18,in-progress,2025-12-23 03:35:59
2116,529,AUTH18,closed,2025-12-23 07:53:59
2117,530,AUTH42,new,2025-12-23 09:39:59
2118,530,AUTH42,assign,2025-12-23 12:09:59
2119,530,AUTH42,in-progress,2025-12-23 17:08:59
2120,530,AUTH42,closed,2025-12-23 18:10:59
2121,531,ACC28,new,2025-12-23 18:47:59
2122,531,ACC28,assign,2025-12-23 22:31:59
2123,531,ACC28,in-progress,2025-12-24 03:13:59
2124,531,ACC28,closed,2025-12-24 06:55:59
2125,532,ACC17,new,2025-12-24 10:30:59
2126,532,ACC17,assign,2025-12-24 14:25:59
2127,532,ACC17,in-progress,2025-12-24 15:05:59
2128,532,ACC17,closed,2025-12-24 18:31:59
2129,533,AUTH18,new,2025-12-24 20:01:59
2130,533,AUTH18,assign,2025-12-24 22:19:59
2131,533,AUTH18,in-progress,2025-12-25 00:46:59
2132,533,AUTH18,closed,2025-12-25 03:39:59
2133,534,AUTH42,new,2025-12-25 05:43:59
2134,534,AUTH42,assign,2025-12-25 05:57:59
2135,534,AUTH42,in-progress,2025-12-25 07:13:59
2136,534,AUTH42,closed,2025-12-25 10:33:59
2137,535,ACC28,new,2025-12-25 13:15:59
2138,535,ACC28,assign,2025-12-25 13:20:59
2139,535,ACC28,in-progress,2025-12-25 16:15:59
2140,535,ACC28,closed,2025-12-25 18:24:59
2141,536,ACC28,new,2025-12-25 22:02:59
2142,536,ACC28,assign,2025-12-26 02:06:59
2143,536,ACC28,in-progress,2025-12-26 05:53:59
2144,536,ACC28,closed,2025-12-26 06:28:59
2145,537,ACC17,new,2025-12-26 09:39:59
2146,537,ACC17,assign,2025-12-26 09:41:59
2147,537,ACC17,in-progress,2025-12-26 12:32:59
2148,537,ACC17,closed,2025-12-26 15:06:59
2149,538,ACC17,new,2025-12-26 15:49:59
2150,538,ACC17,assign,2025-12-26 20:17:59
2151,538,ACC17,in-progress,2025-12-26 20:43:59
2152,538,ACC17,closed,2025-12-26 22:10:59
2153,539,AUTH42,new,2025-12-27 01:27:59
2154,539,AUTH42,assign,2025-12-27 02:06:59
2155,539,AUTH42,in-progress,2025-12-27 03:40:59
2156,539,AUTH42,closed,2025-12-27 07:46:59
2157,540,AUTH42,new,2025-12-27 10:08:59
2158,540,AUTH42,assign,2025-12-27 11:46:59
2159,540,AUTH42,in-progress,2025-12-27 11:49:59
2160,540,AUTH42,closed,2025-12-27 13:05:59
2161,541,AUTH42,new,2025-12-27 13:17:59
2162,541,AUTH42,assign,2025-12-27 15:00:59
2163,541,AUTH42,in-progress,2025-12-27 15:43:59
2164,541,AUTH42,closed,2025-12-27 19:55:59
2165,542,AUTH42,new,2025-12-27 21:03:59
2166,542,AUTH42,assign,2025-12-27 23:28:59
2167,542,AUTH42,in-progress,2025-12-28 02:56:59
2168,542,AUTH42,closed,2025-12-28 04:39:59
2169,543,ACC28,new,2025-12-28 06:27:59
2170,543,ACC28,assign,2025-12-28 07:20:59
2171,543,ACC28,in-progress,2025-12-28 10:25:59
2172,543,ACC28,closed,2025-12-28 15:09:59
2173,544,AUTH42,new,2025-12-28 15:57:59
2174,544,AUTH42,assign,2025-12-28 16:48:59
